errStatus,section,location,message
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '75FI (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '77LT (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '78LV (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '79NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '80NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '81NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '82NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '83NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '84NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '85NO (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '86SE (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '87SE (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '88SE (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '89SE (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '90UK (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '91UK (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '92UK (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '93UK (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '94UK (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '95UK (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '96IE (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '98IT (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '99FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '2025 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '2030 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '2035 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '2045 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatDemand.csv,values provided for undefined set '2050 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'AL (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'AT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'BA (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'BE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'BG (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'CH (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'CZ (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'DK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'EE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'ES (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'FI (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'FR (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'GR (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'HR (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'HU (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'IE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'IT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'LT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'LU (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'LV (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'ME (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'MK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'NL (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'NO (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'PL (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'PT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'RO (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'RS (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'SE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'SI (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'SK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatEfficiency.csv,values provided for undefined set 'UK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatStorage.csv,values provided for undefined set '2020 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatStorage.csv,values provided for undefined set '2030 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatStorage.csv,values provided for undefined set '2050 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatStorage.csv,values provided for undefined set '2025 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatStorage.csv,values provided for undefined set '2035 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_heatStorage.csv,values provided for undefined set '2045 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_networkHeat.csv,values provided for undefined set '2025 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_networkHeat.csv,values provided for undefined set '2030 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_networkHeat.csv,values provided for undefined set '2050 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_networkHeat.csv,values provided for undefined set '2035 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_networkHeat.csv,values provided for undefined set '2045 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'AL (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set '2025 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set '2030 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set '2035 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set '2045 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set '2050 (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'AT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'BA (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'BE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'BG (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'CH (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'CZ (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'DK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'EE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'ES (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'FI (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'FR (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'GR (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'HR (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'HU (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'IE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'IT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'LT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'LU (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'LV (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'ME (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'MK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'NL (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'NO (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'PL (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'PT (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'RO (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'RS (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'SE (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'SI (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'SK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeat.csv,values provided for undefined set 'UK (lvl 2)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '01ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '02ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '03ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '04ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '05ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '06ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '07ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '08ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '09ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '10ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '11ES (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '12PT (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '13PT (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '14FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '15FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '16FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '17FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '18FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '19FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '20FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '21FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '22FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '23FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '24FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '25FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '26FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '27FR (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '28BE (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '29LU (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '30NL (lvl 4)'
yellow,parameter read-in,_basis/heatSector/par_spaceHeatLimits.csv,values provided for undefined set '38DK (lvl 4)'
