timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,none,1,expStOut,1.4287063349150826e-5,
40th < 2040,EU < DE < de < 31DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,3.4120539294025925e-5,
40th < 2040,EU < DE < de < 32DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,3.538495031299186e-5,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,5.3580102233383473e-5,
40th < 2040,EU < DE < de < 34DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,3.538816272837615e-5,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,5.080554147333535e-5,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,4.94405464440364e-5,
40th < 2040,EU < DE < de < 37DE,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,3.471007386646897e-5,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,none,1,capaStIn,1.3505020674786673e-5,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,none,1,capaStIn,1.3795086716163058e-5,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,none,1,capaStIn,1.4287063349150826e-5,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,none,1,expStIn,1.3505020674786675e-5,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,none,1,expStIn,1.3795086716163058e-5,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,none,1,expStIn,1.4287063349150826e-5,
40th < 2040,EU < DE < de < 31DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,0.000738203637346031,
40th < 2040,EU < DE < de < 32DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,0.0003500195580940286,
40th < 2040,EU < DE < de < 33DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,7.27671857796066,
40th < 2040,EU < DE < de < 34DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,0.000646270929480831,
40th < 2040,EU < DE < de < 35DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,12.664713142004175,
40th < 2040,EU < DE < de < 36DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,7.4290947349923115,
40th < 2040,EU < DE < de < 37DE,solar < openspace_c < pvOpenspace_c,none,none,expConv,18.561761103864043,
40th < 2040,EU < DE < de < 31DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.000738203637346031,
40th < 2040,EU < DE < de < 32DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.0003500195580940286,
40th < 2040,EU < DE < de < 33DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,7.276718577960659,
40th < 2040,EU < DE < de < 34DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.000646270929480831,
40th < 2040,EU < DE < de < 35DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,12.664713142004175,
40th < 2040,EU < DE < de < 36DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,7.4290947349923115,
40th < 2040,EU < DE < de < 37DE,solar < openspace_c < pvOpenspace_c,none,none,capaConv,18.561761103864043,
40th < 2040,EU < DE < de < 31DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.00015493075638614942,
40th < 2040,EU < DE < de < 32DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.00012776596720025446,
40th < 2040,EU < DE < de < 33DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.00016501575312760942,
40th < 2040,EU < DE < de < 34DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.00012424829753544182,
40th < 2040,EU < DE < de < 35DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.00017538903445395138,
40th < 2040,EU < DE < de < 36DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.0013795987392978002,
40th < 2040,EU < DE < de < 37DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.0002579056026906689,
40th < 2040,EU < DE < de < 31DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.00015493075638614942,
40th < 2040,EU < DE < de < 32DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.00012776596720025446,
40th < 2040,EU < DE < de < 33DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.00016501575312760942,
40th < 2040,EU < DE < de < 34DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.00012424829753544182,
40th < 2040,EU < DE < de < 35DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.00017538903445395138,
40th < 2040,EU < DE < de < 36DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.0013795987392978002,
40th < 2040,EU < DE < de < 37DE,solar < rooftopInd_a < pvInd_a,none,none,capaConv,0.0002579056026906689,
40th < 2040,EU < DE < de,stock < power < runOfRiver,none,none,capaConv,4.04,
40th < 2040,EU < DE < de,battery < redoxBattery,none,1,capaStOut,9.950007938570413e-5,
40th < 2040,EU < DE < de,battery < redoxBattery,none,1,capaStSize,0.00029433392840830355,
40th < 2040,EU < DE < de,battery < redoxBattery,none,1,expStSize,0.00029433392840830355,
40th < 2040,EU < DE < de,battery < redoxBattery,none,1,expStOut,9.950007938570413e-5,
40th < 2040,EU < DE < de,battery < redoxBattery,none,1,capaStIn,9.950007938570413e-5,
40th < 2040,EU < DE < de,battery < redoxBattery,none,1,expStIn,9.950007938570413e-5,
40th < 2040,EU < DE < de < 31DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,20.608042700561583,
40th < 2040,EU < DE < de < 32DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,12.09734082037027,
40th < 2040,EU < DE < de < 33DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,33.44457707504626,
40th < 2040,EU < DE < de < 34DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,10.831028134384788,
40th < 2040,EU < DE < de < 35DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,17.597128553463474,
40th < 2040,EU < DE < de < 36DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,17.764687388148282,
40th < 2040,EU < DE < de < 37DE,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,17.51046183875928,
40th < 2040,EU < DE < de < 31DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,20.608042700561587,
40th < 2040,EU < DE < de < 32DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,12.09734082037027,
40th < 2040,EU < DE < de < 33DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,33.44457707504626,
40th < 2040,EU < DE < de < 34DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,10.831028134384788,
40th < 2040,EU < DE < de < 35DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,17.597128553463474,
40th < 2040,EU < DE < de < 36DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,17.764687388148282,
40th < 2040,EU < DE < de < 37DE,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,17.510461838759277,
40th < 2040,EU < DE < de,battery < lithiumBattery,none,1,capaStOut,0.0004874333030337959,
40th < 2040,EU < DE < de,battery < lithiumBattery,none,1,capaStSize,0.0004084508063368879,
40th < 2040,EU < DE < de,battery < lithiumBattery,none,1,expStSize,0.0004084508063368879,
40th < 2040,EU < DE < de,battery < lithiumBattery,none,1,expStOut,0.000487433303033796,
40th < 2040,EU < DE < de,battery < lithiumBattery,none,1,capaStIn,0.0004874333030337959,
40th < 2040,EU < DE < de,battery < lithiumBattery,none,1,expStIn,0.000487433303033796,
40th < 2040,EU < DE < de < 31DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,0.6473706552230127,
40th < 2040,EU < DE < de < 32DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,0.6271899159714858,
40th < 2040,EU < DE < de < 33DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,0.656683327112431,
40th < 2040,EU < DE < de < 34DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,0.6276026680155937,
40th < 2040,EU < DE < de < 35DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,0.6491308652076555,
40th < 2040,EU < DE < de < 36DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,5.329921538475909e-5,
40th < 2040,EU < DE < de < 37DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,expConv,5.359911962608981e-5,
40th < 2040,EU < DE < de < 31DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,0.6473706552230127,
40th < 2040,EU < DE < de < 32DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,0.6271899159714858,
40th < 2040,EU < DE < de < 33DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,0.6566833271124309,
40th < 2040,EU < DE < de < 34DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,0.6276026680155937,
40th < 2040,EU < DE < de < 35DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,0.6491308652076555,
40th < 2040,EU < DE < de < 36DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,5.32992153847591e-5,
40th < 2040,EU < DE < de < 37DE,ccgt < ccgtH2 < ccgtH2Extract,none,none,capaConv,5.359911962608981e-5,
40th < 2040,EU < DE < de < 31DE,networkHeat < eBoilerDh,none,none,expConv,9.641526416845734,
40th < 2040,EU < DE < de < 32DE,networkHeat < eBoilerDh,none,none,expConv,5.733445727074376,
40th < 2040,EU < DE < de < 33DE,networkHeat < eBoilerDh,none,none,expConv,14.375822695396504,
40th < 2040,EU < DE < de < 34DE,networkHeat < eBoilerDh,none,none,expConv,5.248353528749293,
40th < 2040,EU < DE < de < 35DE,networkHeat < eBoilerDh,none,none,expConv,8.294365378072632,
40th < 2040,EU < DE < de < 36DE,networkHeat < eBoilerDh,none,none,expConv,7.739560558121445,
40th < 2040,EU < DE < de < 37DE,networkHeat < eBoilerDh,none,none,expConv,7.702715007241798,
40th < 2040,EU < DE < de < 31DE,networkHeat < eBoilerDh,none,none,capaConv,9.641526416845734,
40th < 2040,EU < DE < de < 32DE,networkHeat < eBoilerDh,none,none,capaConv,5.733445727074376,
40th < 2040,EU < DE < de < 33DE,networkHeat < eBoilerDh,none,none,capaConv,14.375822695396506,
40th < 2040,EU < DE < de < 34DE,networkHeat < eBoilerDh,none,none,capaConv,5.248353528749293,
40th < 2040,EU < DE < de < 35DE,networkHeat < eBoilerDh,none,none,capaConv,8.294365378072632,
40th < 2040,EU < DE < de < 36DE,networkHeat < eBoilerDh,none,none,capaConv,7.739560558121446,
40th < 2040,EU < DE < de < 37DE,networkHeat < eBoilerDh,none,none,capaConv,7.702715007241798,
40th < 2040,EU < DE < de < 31DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,0.0004620355898644841,
40th < 2040,EU < DE < de < 32DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,0.000314577756067201,
40th < 2040,EU < DE < de < 33DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,2.3291924357985145,
40th < 2040,EU < DE < de < 34DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,0.00127248032357066,
40th < 2040,EU < DE < de < 35DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,6.108477991314368,
40th < 2040,EU < DE < de < 36DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,12.504540528046903,
40th < 2040,EU < DE < de < 37DE,solar < openspace_a < pvOpenspace_a,none,none,expConv,26.180777727734963,
40th < 2040,EU < DE < de < 31DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,0.0004620355898644841,
40th < 2040,EU < DE < de < 32DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,0.000314577756067201,
40th < 2040,EU < DE < de < 33DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,2.3291924357985145,
40th < 2040,EU < DE < de < 34DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,0.00127248032357066,
40th < 2040,EU < DE < de < 35DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,6.108477991314368,
40th < 2040,EU < DE < de < 36DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,12.504540528046903,
40th < 2040,EU < DE < de < 37DE,solar < openspace_a < pvOpenspace_a,none,none,capaConv,26.18077772773496,
40th < 2040,EU < DE < de,heatpump < heatpumpGroundSpace,electricity,none,use,-36.96330663396053,
40th < 2040,EU < DE < de,miscSpaceHeat < resistiveHeatSpace,electricity,none,use,-0.0008570511857520753,
40th < 2040,EU < DE < de,networkHeat < eBoilerDh,electricity,none,use,-66.93291730247861,
40th < 2040,EU < DE < de,heatpump < heatpumpAir < heatpumpAirDh,electricity,none,use,-51.16608662368749,
40th < 2040,EU < DE < de,heatpump < heatpumpAir < heatpumpAirSpace,electricity,none,use,-5.8592836241529955,
40th < 2040,EU < DE < de,powerToX < electrolysis < alkElectrolysis,electricity,none,use,-191.37646458686515,
40th < 2040,EU < DE < de,powerToX < electrolysis < pemElectrolysis,electricity,none,use,-0.0006959216121707017,
40th < 2040,EU < DE < de < 31DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-47.973830731358255,
40th < 2040,EU < DE < de < 31DE,networkHeat < h2BoilerDh,h2,none,use,-4.64020087207285e-5,
40th < 2040,EU < DE < de < 31DE,ocgt < ocgtH2,h2,none,use,-3.054020135996852,
40th < 2040,EU < DE < de < 31DE,ocgt < ocgtH2Chp,h2,none,use,-24.80073023036011,
40th < 2040,EU < DE < de < 31DE,powerToX < pefc,h2,none,use,-0.00012480634030145017,
40th < 2040,EU < DE < de < 31DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-0.00032986076104631415,
40th < 2040,EU < DE < de < 31DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-1.5502994214321677,
40th < 2040,EU < DE < de < 32DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-27.79450400301878,
40th < 2040,EU < DE < de < 32DE,networkHeat < h2BoilerDh,h2,none,use,-4.31216805947706e-5,
40th < 2040,EU < DE < de < 32DE,ocgt < ocgtH2,h2,none,use,-2.129902599189051,
40th < 2040,EU < DE < de < 32DE,ocgt < ocgtH2Chp,h2,none,use,-17.443121771162172,
40th < 2040,EU < DE < de < 32DE,powerToX < pefc,h2,none,use,-0.00011736423333627573,
40th < 2040,EU < DE < de < 32DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-0.00030861149402336923,
40th < 2040,EU < DE < de < 32DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-1.4279794417941067,
40th < 2040,EU < DE < de < 33DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-78.26887470434484,
40th < 2040,EU < DE < de < 33DE,networkHeat < h2BoilerDh,h2,none,use,-5.19001736559365e-5,
40th < 2040,EU < DE < de < 33DE,ocgt < ocgtH2,h2,none,use,-3.7194141005911843,
40th < 2040,EU < DE < de < 33DE,ocgt < ocgtH2Chp,h2,none,use,-35.16395026347434,
40th < 2040,EU < DE < de < 33DE,powerToX < pefc,h2,none,use,-0.00012832562723314313,
40th < 2040,EU < DE < de < 33DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-0.0003527319115882893,
40th < 2040,EU < DE < de < 33DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-1.6001598848775034,
40th < 2040,EU < DE < de < 34DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-26.119375152878238,
40th < 2040,EU < DE < de < 34DE,networkHeat < h2BoilerDh,h2,none,use,-4.364357868043748e-5,
40th < 2040,EU < DE < de < 34DE,ocgt < ocgtH2,h2,none,use,-1.875615723895951,
40th < 2040,EU < DE < de < 34DE,ocgt < ocgtH2Chp,h2,none,use,-15.89810662090124,
40th < 2040,EU < DE < de < 34DE,powerToX < pefc,h2,none,use,-0.00011837935037224787,
40th < 2040,EU < DE < de < 34DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-0.0003124683208771958,
40th < 2040,EU < DE < de < 34DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-1.4325108584323534,
40th < 2040,EU < DE < de < 35DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-40.41788987910657,
40th < 2040,EU < DE < de < 35DE,networkHeat < h2BoilerDh,h2,none,use,-4.73161496150719e-5,
40th < 2040,EU < DE < de < 35DE,ocgt < ocgtH2,h2,none,use,-2.5295765022764036,
40th < 2040,EU < DE < de < 35DE,ocgt < ocgtH2Chp,h2,none,use,-22.94915682873653,
40th < 2040,EU < DE < de < 35DE,powerToX < pefc,h2,none,use,-0.00012572883026807887,
40th < 2040,EU < DE < de < 35DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-0.00033175020477382215,
40th < 2040,EU < DE < de < 35DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-1.5578568003173747,
40th < 2040,EU < DE < de < 36DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-39.94258076021078,
40th < 2040,EU < DE < de < 36DE,networkHeat < h2BoilerDh,h2,none,use,-4.157456756324295e-5,
40th < 2040,EU < DE < de < 36DE,ocgt < ocgtH2,h2,none,use,-4.3509077566824186e-5,
40th < 2040,EU < DE < de < 36DE,ocgt < ocgtH2Chp,h2,none,use,-0.00010769436641156459,
40th < 2040,EU < DE < de < 36DE,powerToX < pefc,h2,none,use,-6.102880844530332e-5,
40th < 2040,EU < DE < de < 36DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-7.85035937485487e-5,
40th < 2040,EU < DE < de < 36DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-0.00012448016272552476,
40th < 2040,EU < DE < de < 37DE,networkHeat < heatGrid < districtHeatSpace,districtHeat,none,use,-39.820070890727635,
40th < 2040,EU < DE < de < 37DE,networkHeat < h2BoilerDh,h2,none,use,-4.368856852545251e-5,
40th < 2040,EU < DE < de < 37DE,ocgt < ocgtH2,h2,none,use,-4.4276247144867066e-5,
40th < 2040,EU < DE < de < 37DE,ocgt < ocgtH2Chp,h2,none,use,-0.0001112542421783207,
40th < 2040,EU < DE < de < 37DE,powerToX < pefc,h2,none,use,-6.386740780942627e-5,
40th < 2040,EU < DE < de < 37DE,ccgt < ccgtH2 < ccgtH2BackDh,h2,none,use,-8.23831092299424e-5,
40th < 2040,EU < DE < de < 37DE,ccgt < ccgtH2 < ccgtH2Extract,h2,none,use,-0.00012804859844297957,
40th < 2040,EU < DE < de,ocgt < ocgtH2,electricity,none,gen,5.52307599462202,
40th < 2040,EU < DE < de,ocgt < ocgtH2Chp,electricity,none,gen,48.24594315744243,
40th < 2040,EU < DE < de,powerToX < pefc,electricity,none,gen,0.00036975310375746454,
40th < 2040,EU < DE < de,ccgt < ccgtH2 < ccgtH2BackDh,electricity,none,gen,0.0009032903880986818,
40th < 2040,EU < DE < de,ccgt < ccgtH2 < ccgtH2Extract,electricity,none,gen,4.411563906493731,
40th < 2040,EU < DE < de,stock < power < runOfRiver,electricity,none,gen,15.332862129753165,
40th < 2040,EU < DE < de < 31DE,networkHeat < eBoilerDh,districtHeat,none,gen,9.343335399490865,
40th < 2040,EU < DE < de < 31DE,networkHeat < h2BoilerDh,districtHeat,none,gen,4.81586562003563e-5,
40th < 2040,EU < DE < de < 31DE,ocgt < ocgtH2Chp,districtHeat,none,gen,10.18433670219149,
40th < 2040,EU < DE < de < 31DE,powerToX < pefc,districtHeat,none,gen,4.581210175439564e-5,
40th < 2040,EU < DE < de < 31DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,0.00010390517727615713,
40th < 2040,EU < DE < de < 31DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.459104203202985e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,27.519939477732134,
40th < 2040,EU < DE < de < 31DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,4.890681065273406,
40th < 2040,EU < DE < de < 31DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.7131018109853965e-5,
40th < 2040,EU < DE < de < 31DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,0.000362594042542552,
40th < 2040,EU < DE < de < 31DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,10.844642669680775,
40th < 2040,EU < DE < de < 31DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,0.0006178840182205338,
40th < 2040,EU < DE < de < 31DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,0.00010592978158085805,
40th < 2040,EU < DE < de < 31DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,7.763228129254739e-5,
40th < 2040,EU < DE < de < 31DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,3.087680311791225e-5,
40th < 2040,EU < DE < de < 31DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,4.5878723353519556e-5,
40th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_a,electricity,none,gen,0.00011425405644162708,
40th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_b,electricity,none,gen,67.19525148385226,
40th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_c,electricity,none,gen,56.43882989411595,
40th < 2040,EU < DE < de < 31DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,29.671021294396848,
40th < 2040,EU < DE < de < 31DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,7.236041210014423e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,32.57115537181292,
40th < 2040,EU < DE < de < 31DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,7.261799794766447e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,0.0001599602696640795,
40th < 2040,EU < DE < de < 31DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,43.1764476582223,
40th < 2040,EU < DE < de < 32DE,networkHeat < eBoilerDh,districtHeat,none,gen,5.907652344604317,
40th < 2040,EU < DE < de < 32DE,networkHeat < h2BoilerDh,districtHeat,none,gen,4.475414422344722e-5,
40th < 2040,EU < DE < de < 32DE,ocgt < ocgtH2Chp,districtHeat,none,gen,5.5283830551082875,
40th < 2040,EU < DE < de < 32DE,powerToX < pefc,districtHeat,none,gen,4.139125268823909e-5,
40th < 2040,EU < DE < de < 32DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,9.174307799874587e-5,
40th < 2040,EU < DE < de < 32DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.3751997763999904e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,15.76016802890578,
40th < 2040,EU < DE < de < 32DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,3.4928073053220356,
40th < 2040,EU < DE < de < 32DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.663538298788287e-5,
40th < 2040,EU < DE < de < 32DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,0.00023230374165715366,
40th < 2040,EU < DE < de < 32DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,0.00031791443823366553,
40th < 2040,EU < DE < de < 32DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,0.0002711161324317981,
40th < 2040,EU < DE < de < 32DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,8.136942577681589e-5,
40th < 2040,EU < DE < de < 32DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,8.250754935973354e-5,
40th < 2040,EU < DE < de < 32DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,4.016279996968707e-5,
40th < 2040,EU < DE < de < 32DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,4.0283084353807e-5,
40th < 2040,EU < DE < de < 32DE,wind < offshore < offshore_a,electricity,none,gen,269.15138929939286,
40th < 2040,EU < DE < de < 32DE,wind < offshore < offshore_b,electricity,none,gen,0.0007576711391415763,
40th < 2040,EU < DE < de < 32DE,wind < onshore < onshore_a,electricity,none,gen,0.0004777526636773101,
40th < 2040,EU < DE < de < 32DE,wind < onshore < onshore_b,electricity,none,gen,44.876740311720695,
40th < 2040,EU < DE < de < 32DE,wind < onshore < onshore_c,electricity,none,gen,0.00014609412860818472,
40th < 2040,EU < DE < de < 32DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,21.190332910748005,
40th < 2040,EU < DE < de < 32DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,7.026687851987773e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,21.307862354019484,
40th < 2040,EU < DE < de < 32DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,7.413443932624782e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,0.00019606754077856916,
40th < 2040,EU < DE < de < 32DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,25.01505360271698,
40th < 2040,EU < DE < de < 33DE,networkHeat < eBoilerDh,districtHeat,none,gen,14.290937614307321,
40th < 2040,EU < DE < de < 33DE,networkHeat < h2BoilerDh,districtHeat,none,gen,5.386496595175428e-5,
40th < 2040,EU < DE < de < 33DE,ocgt < ocgtH2Chp,districtHeat,none,gen,17.808203671389332,
40th < 2040,EU < DE < de < 33DE,powerToX < pefc,districtHeat,none,gen,4.798318130878134e-5,
40th < 2040,EU < DE < de < 33DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,0.00011639322651973587,
40th < 2040,EU < DE < de < 33DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.5161776282248113e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,44.978202997107466,
40th < 2040,EU < DE < de < 33DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,6.733087939398407,
40th < 2040,EU < DE < de < 33DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.714510494038213e-5,
40th < 2040,EU < DE < de < 33DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,2.1387216650860266,
40th < 2040,EU < DE < de < 33DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,16.581688645847386,
40th < 2040,EU < DE < de < 33DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,7.062206137645443,
40th < 2040,EU < DE < de < 33DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,0.0001147992159343791,
40th < 2040,EU < DE < de < 33DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,0.00015829314100443282,
40th < 2040,EU < DE < de < 33DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,4.13353352209171e-5,
40th < 2040,EU < DE < de < 33DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,5.329351898507687e-5,
40th < 2040,EU < DE < de < 33DE,wind < onshore < onshore_a,electricity,none,gen,6.854159486534442e-5,
40th < 2040,EU < DE < de < 33DE,wind < onshore < onshore_b,electricity,none,gen,53.53521980553855,
40th < 2040,EU < DE < de < 33DE,wind < onshore < onshore_c,electricity,none,gen,0.0003876302087192565,
40th < 2040,EU < DE < de < 33DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,40.848624754018495,
