timestep_3,region_1,technology_1,parameter,value
d118,DE,solar,avaConv,0.2526047365295452
d119,DE,solar,avaConv,0.3337874857747448
d120,DE,solar,avaConv,0.2739195085605963
d121,DE,solar,avaConv,0.2136784286000039
d122,DE,solar,avaConv,0.2628840591528479
d123,DE,solar,avaConv,0.24117301998541812
d124,DE,solar,avaConv,0.2989492362595981
d125,DE,solar,avaConv,0.36269924172329254
d126,DE,solar,avaConv,0.33136554476110036
d127,DE,solar,avaConv,0.31034848838455376
d128,DE,solar,avaConv,0.3500091551147882
d129,DE,solar,avaConv,0.245782271336816
d130,DE,solar,avaConv,0.2721493634228272
d131,DE,solar,avaConv,0.3047641947148662
d132,DE,solar,avaConv,0.3079430858158701
d133,DE,solar,avaConv,0.23266397954802798
d134,DE,solar,avaConv,0.3996640899051804
d135,DE,solar,avaConv,0.2750463848326414
d136,DE,solar,avaConv,0.30656767575199334
d137,DE,solar,avaConv,0.1799890737274307
d138,DE,solar,avaConv,0.2862083524777086
d139,DE,solar,avaConv,0.3109369284209136
d140,DE,solar,avaConv,0.24755855583211503
d141,DE,solar,avaConv,0.15821304342734274
d142,DE,solar,avaConv,0.25385721045798487
d143,DE,solar,avaConv,0.38349095366547853
d144,DE,solar,avaConv,0.4345993114968361
d145,DE,solar,avaConv,0.3936301347776754
d146,DE,solar,avaConv,0.33985844671908255
d147,DE,solar,avaConv,0.34205337340389486
d148,DE,solar,avaConv,0.30324398175294914
d149,DE,solar,avaConv,0.2611740591749286
d150,DE,solar,avaConv,0.2854670422168121
d151,DE,solar,avaConv,0.29499337494351907
d152,DE,solar,avaConv,0.3135592788786213
d153,DE,solar,avaConv,0.3208114350625727
d154,DE,solar,avaConv,0.3235067662872141
d155,DE,solar,avaConv,0.3319415226517505
d156,DE,solar,avaConv,0.35655443498786343
d157,DE,solar,avaConv,0.37949168717326853
d158,DE,solar,avaConv,0.36281789699319683
d159,DE,solar,avaConv,0.2897393162215361
d160,DE,solar,avaConv,0.30445644491332535
d161,DE,solar,avaConv,0.2933031812107758
d162,DE,solar,avaConv,0.25069860548219464
d163,DE,solar,avaConv,0.24322967627020614
d164,DE,solar,avaConv,0.2569026432576541
d165,DE,solar,avaConv,0.27159932171709006
d166,DE,solar,avaConv,0.2867740205994983
d167,DE,solar,avaConv,0.31736583511476946
d168,DE,solar,avaConv,0.327507452038118
d169,DE,solar,avaConv,0.31541535782718966
d170,DE,solar,avaConv,0.2988455740034234
d171,DE,solar,avaConv,0.30473032708488196
d172,DE,solar,avaConv,0.3013453084314799
d173,DE,solar,avaConv,0.3028209799163538
d174,DE,solar,avaConv,0.31953621578948355
d175,DE,solar,avaConv,0.3050913799201412
d176,DE,solar,avaConv,0.2730548947193759
d177,DE,solar,avaConv,0.2885130240930751
d178,DE,solar,avaConv,0.28622926948713423
d179,DE,solar,avaConv,0.3113531540106338
d180,DE,solar,avaConv,0.2542767634412697
d181,DE,solar,avaConv,0.25167629934088087
d182,DE,solar,avaConv,0.31356693418011494
d183,DE,solar,avaConv,0.32660899013147
d184,DE,solar,avaConv,0.33424722638105353
d185,DE,solar,avaConv,0.29030984545364974
d186,DE,solar,avaConv,0.32215929758363404
d187,DE,solar,avaConv,0.306975791440099
d188,DE,solar,avaConv,0.2713679695447334
d189,DE,solar,avaConv,0.22924048318265447
d190,DE,solar,avaConv,0.310493624457207
d191,DE,solar,avaConv,0.32947791455201253
d192,DE,solar,avaConv,0.23685942918107433
d193,DE,solar,avaConv,0.2657467421599233
d194,DE,solar,avaConv,0.34725888216031964
d195,DE,solar,avaConv,0.27007412944560577
d196,DE,solar,avaConv,0.3334629669159919
d197,DE,solar,avaConv,0.29408525545514713
d198,DE,solar,avaConv,0.2511993179274947
d199,DE,solar,avaConv,0.2502228662186732
d200,DE,solar,avaConv,0.32258998235559866
d201,DE,solar,avaConv,0.18546708595330902
d202,DE,solar,avaConv,0.2513490825342212
d203,DE,solar,avaConv,0.28011002805729646
d204,DE,solar,avaConv,0.2970798739308514
d205,DE,solar,avaConv,0.31854689741361153
d206,DE,solar,avaConv,0.3254289105289762
d207,DE,solar,avaConv,0.2997602716547944
d208,DE,solar,avaConv,0.29973323173672656
d209,DE,solar,avaConv,0.342123171429137
d210,DE,solar,avaConv,0.3066882914243359
d211,DE,solar,avaConv,0.23355725589106624
d212,DE,solar,avaConv,0.25534790685832764
d213,DE,solar,avaConv,0.3288449231452586
d214,DE,solar,avaConv,0.2989798625810878
d215,DE,solar,avaConv,0.24389650755042003
d216,DE,solar,avaConv,0.29170691583011304
d217,DE,solar,avaConv,0.25322376834515725
d218,DE,solar,avaConv,0.2774016723913158
d219,DE,solar,avaConv,0.23635782555841808
d220,DE,solar,avaConv,0.220604441459657
d221,DE,solar,avaConv,0.19101118356148666
d222,DE,solar,avaConv,0.2920321009159089
d223,DE,solar,avaConv,0.2575187952739753
d224,DE,solar,avaConv,0.2361217732714388
d225,DE,solar,avaConv,0.3143160092336752
d226,DE,solar,avaConv,0.29713215846877233
d227,DE,solar,avaConv,0.26617810673727843
d228,DE,solar,avaConv,0.18789248684698123
d229,DE,solar,avaConv,0.2529956343369941
d230,DE,solar,avaConv,0.2549302009694979
d231,DE,solar,avaConv,0.3535849787590259
d232,DE,solar,avaConv,0.3240088312785834
d233,DE,solar,avaConv,0.3341167622815953
d234,DE,solar,avaConv,0.31594416430898936
d235,DE,solar,avaConv,0.29937648240299214
d236,DE,solar,avaConv,0.29957569301876263
d237,DE,solar,avaConv,0.2943052812989663
d238,DE,solar,avaConv,0.27475559908658137
d239,DE,solar,avaConv,0.2673250891937579
d240,DE,solar,avaConv,0.27194467690028684
d241,DE,solar,avaConv,0.27763181678076293
d242,DE,solar,avaConv,0.23379439641359892
d243,DE,solar,avaConv,0.28122419872262067
d244,DE,solar,avaConv,0.17863957790895704
d245,DE,solar,avaConv,0.23347349317214677
d246,DE,solar,avaConv,0.21898882332383107
d247,DE,solar,avaConv,0.215396179339927
d248,DE,solar,avaConv,0.15953648893486883
d249,DE,solar,avaConv,0.2992361627435011
d250,DE,solar,avaConv,0.29594982242477075
d251,DE,solar,avaConv,0.2138717944250935
d252,DE,solar,avaConv,0.22571021974662722
d253,DE,solar,avaConv,0.1879315304520118
d254,DE,solar,avaConv,0.3072444458512989
d255,DE,solar,avaConv,0.33681812778709713
d256,DE,solar,avaConv,0.2395470882532144
d257,DE,solar,avaConv,0.23129094351440152
d258,DE,solar,avaConv,0.32249647491580485
d259,DE,solar,avaConv,0.27237609558336845
d260,DE,solar,avaConv,0.22284105901973275
d261,DE,solar,avaConv,0.2725124983881844
d262,DE,solar,avaConv,0.2874400772915309
d263,DE,solar,avaConv,0.2834051045593518
d264,DE,solar,avaConv,0.27720160922341025
d265,DE,solar,avaConv,0.25789480142228194
d266,DE,solar,avaConv,0.19722659431582942
d267,DE,solar,avaConv,0.18366055339981716
d268,DE,solar,avaConv,0.1346775544888421
d269,DE,solar,avaConv,0.11939428891181864
d270,DE,solar,avaConv,0.1312981147636615
d271,DE,solar,avaConv,0.1857791685420729
d272,DE,solar,avaConv,0.13273774584300696
d273,DE,solar,avaConv,0.10750640842050224
d274,DE,solar,avaConv,0.2394442357558935
d275,DE,solar,avaConv,0.3280298365268722
d276,DE,solar,avaConv,0.34735658776523237
d277,DE,solar,avaConv,0.23349661572703825
d278,DE,solar,avaConv,0.3235949812759196
d279,DE,solar,avaConv,0.31101570018896735
d280,DE,solar,avaConv,0.3203260773704652
d281,DE,solar,avaConv,0.32667933446886294
d282,DE,solar,avaConv,0.31260724242015603
d283,DE,solar,avaConv,0.32586046069621827
d284,DE,solar,avaConv,0.1992287804880388
d285,DE,solar,avaConv,0.1771153691562897
d286,DE,solar,avaConv,0.21205771381410973
d287,DE,solar,avaConv,0.13429769248436618
d288,DE,solar,avaConv,0.2368947513374844
d289,DE,solar,avaConv,0.38891494024015993
d290,DE,solar,avaConv,0.3682060503920746
d291,DE,solar,avaConv,0.3354975980904783
d292,DE,solar,avaConv,0.14942657350884425
d293,DE,solar,avaConv,0.183156196315048
d294,DE,solar,avaConv,0.17269907782414978
d295,DE,solar,avaConv,0.17141358021485287
d296,DE,solar,avaConv,0.16229112250872266
d297,DE,solar,avaConv,0.21779857930653967
d298,DE,solar,avaConv,0.21778018765160384
d299,DE,solar,avaConv,0.2053204658946794
d300,DE,solar,avaConv,0.1957147757118537
d301,DE,solar,avaConv,0.26212036789735055
d302,DE,solar,avaConv,0.3817346396676464
d303,DE,solar,avaConv,0.34209178321220846
d304,DE,solar,avaConv,0.1224033035367055
d305,DE,solar,avaConv,0.16578388605809674
d306,DE,solar,avaConv,0.16614855066745418
d307,DE,solar,avaConv,0.272370866345988
d308,DE,solar,avaConv,0.19655726045053973
d309,DE,solar,avaConv,0.12213761856137044
d310,DE,solar,avaConv,0.2161056721809351
d311,DE,solar,avaConv,0.1236768044610598
d312,DE,solar,avaConv,0.05896655235511631
d313,DE,solar,avaConv,0.0397064151266749
d314,DE,solar,avaConv,0.08481184705104411
d315,DE,solar,avaConv,0.06334075262437135
d316,DE,solar,avaConv,0.10103586293840418
d317,DE,solar,avaConv,0.25311144261142315
d318,DE,solar,avaConv,0.0783343927275426
d319,DE,solar,avaConv,0.08887040725978324
d320,DE,solar,avaConv,0.21728164123925411
d321,DE,solar,avaConv,0.2810181338343296
d322,DE,solar,avaConv,0.23206748686460849
d323,DE,solar,avaConv,0.3121715245127755
d324,DE,solar,avaConv,0.20429434699261273
d325,DE,solar,avaConv,0.04642489037024312
d326,DE,solar,avaConv,0.16882638881209605
d327,DE,solar,avaConv,0.08655568978450022
d328,DE,solar,avaConv,0.10976160277537306
d329,DE,solar,avaConv,0.14911973369448303
d330,DE,solar,avaConv,0.2083321488820779
d331,DE,solar,avaConv,0.10098828881754726
d332,DE,solar,avaConv,0.0926968929699152
d333,DE,solar,avaConv,0.03569726380927719
d334,DE,solar,avaConv,0.05507890638179299
d335,DE,solar,avaConv,0.061644758217518754
d336,DE,solar,avaConv,0.05520385315390943
d337,DE,solar,avaConv,0.06142976078693352
d338,DE,solar,avaConv,0.024225913859805846
d339,DE,solar,avaConv,0.04481863345762946
d340,DE,solar,avaConv,0.06109895316131047
d341,DE,solar,avaConv,0.04488660855877236
d342,DE,solar,avaConv,0.09207534952564678
d343,DE,solar,avaConv,0.05326691965115181
d344,DE,solar,avaConv,0.07631854993865986
d345,DE,solar,avaConv,0.044283925079225815
d346,DE,solar,avaConv,0.10421963156308447
d347,DE,solar,avaConv,0.1151043181285709
d348,DE,solar,avaConv,0.2669309363919466
d349,DE,solar,avaConv,0.3007098377270799
d350,DE,solar,avaConv,0.0944282781552539
d351,DE,solar,avaConv,0.07061098515350493
d352,DE,solar,avaConv,0.03235532635419642
d353,DE,solar,avaConv,0.06804956233926186
d354,DE,solar,avaConv,0.07174470824533946
d355,DE,solar,avaConv,0.04703026838505525
d356,DE,solar,avaConv,0.04775187823557006
d357,DE,solar,avaConv,0.05410933120183519
d358,DE,solar,avaConv,0.08709050242510269
d359,DE,solar,avaConv,0.058028782934509304
d360,DE,solar,avaConv,0.04317729844789635
d361,DE,solar,avaConv,0.05024868142677274
d362,DE,solar,avaConv,0.07966332632317613
d363,DE,solar,avaConv,0.13780608674833858
d364,DE,solar,avaConv,0.043441817038496484
d365,DE,solar,avaConv,0.040609748941142595
d001,FR,solar,avaConv,0.0
d002,FR,solar,avaConv,0.09115312994421332
d003,FR,solar,avaConv,0.1370882437770623
d004,FR,solar,avaConv,0.16263162561762912
d005,FR,solar,avaConv,0.2448969953180727
d006,FR,solar,avaConv,0.22312081195905328
d007,FR,solar,avaConv,0.21714771821193776
d008,FR,solar,avaConv,0.10344420937746904
d009,FR,solar,avaConv,0.07848469665389791
d010,FR,solar,avaConv,0.1499935033905493
d011,FR,solar,avaConv,0.2036555762857935
d012,FR,solar,avaConv,0.10159403523600655
d013,FR,solar,avaConv,0.0706584383072906
d014,FR,solar,avaConv,0.07736277783090757
d015,FR,solar,avaConv,0.12167513120738593
d016,FR,solar,avaConv,0.1884145144075945
d017,FR,solar,avaConv,0.21763015982017653
d018,FR,solar,avaConv,0.23599174172314133
d019,FR,solar,avaConv,0.16474976022474466
d020,FR,solar,avaConv,0.15721741678272186
d021,FR,solar,avaConv,0.095099810421639
d022,FR,solar,avaConv,0.097090384000769
d023,FR,solar,avaConv,0.1259714594592997
d024,FR,solar,avaConv,0.28046885770764834
d025,FR,solar,avaConv,0.216396282167216
d026,FR,solar,avaConv,0.14017609998887695
d027,FR,solar,avaConv,0.07816586931735771
d028,FR,solar,avaConv,0.08985884366497357
d029,FR,solar,avaConv,0.1478706343513287
d030,FR,solar,avaConv,0.15548330751440725
d031,FR,solar,avaConv,0.23144051649357517
d032,FR,solar,avaConv,0.2016064609384236
d033,FR,solar,avaConv,0.1454386339370522
d034,FR,solar,avaConv,0.08360106050515041
d035,FR,solar,avaConv,0.08343231585030404
d036,FR,solar,avaConv,0.13542677010632875
d037,FR,solar,avaConv,0.1463227927449548
d038,FR,solar,avaConv,0.23005730730323165
d039,FR,solar,avaConv,0.25217586664885894
d040,FR,solar,avaConv,0.334472316216187
d041,FR,solar,avaConv,0.30091019676510883
d042,FR,solar,avaConv,0.12755723307883826
d043,FR,solar,avaConv,0.18601463551960587
d044,FR,solar,avaConv,0.4098435208650282
d045,FR,solar,avaConv,0.3771424828556674
d046,FR,solar,avaConv,0.24797928384889878
d047,FR,solar,avaConv,0.18319003812323534
d048,FR,solar,avaConv,0.10706187763086036
d049,FR,solar,avaConv,0.1221114314798997
d050,FR,solar,avaConv,0.11824641439408982
d051,FR,solar,avaConv,0.20525811373387667
d052,FR,solar,avaConv,0.13528856022713315
d053,FR,solar,avaConv,0.19018001737192822
d054,FR,solar,avaConv,0.3051735934059964
d055,FR,solar,avaConv,0.1056447712173405
d056,FR,solar,avaConv,0.11333955142910931
d057,FR,solar,avaConv,0.14970969476224416
d058,FR,solar,avaConv,0.1457580627781338
d059,FR,solar,avaConv,0.12338504450633643
d060,FR,solar,avaConv,0.15591389796581542
d061,FR,solar,avaConv,0.24696798546435722
d062,FR,solar,avaConv,0.22318926621413326
d063,FR,solar,avaConv,0.3195236818560329
d064,FR,solar,avaConv,0.2320295011810039
d065,FR,solar,avaConv,0.23266284616466074
d066,FR,solar,avaConv,0.15803864292523817
d067,FR,solar,avaConv,0.22389671501465427
d068,FR,solar,avaConv,0.21663947118139937
d069,FR,solar,avaConv,0.16611864685230185
d070,FR,solar,avaConv,0.22608921705527352
d071,FR,solar,avaConv,0.20573509217173422
d072,FR,solar,avaConv,0.34657415191592356
d073,FR,solar,avaConv,0.27262384510754123
d074,FR,solar,avaConv,0.2157401124448463
d075,FR,solar,avaConv,0.1963322667865832
d076,FR,solar,avaConv,0.21107997475164458
d077,FR,solar,avaConv,0.2406509437316511
d078,FR,solar,avaConv,0.16211428343010667
d079,FR,solar,avaConv,0.24161432602752367
d080,FR,solar,avaConv,0.41529859509069134
d081,FR,solar,avaConv,0.4330366914366599
d082,FR,solar,avaConv,0.3775992486580858
d083,FR,solar,avaConv,0.3360068081178778
d084,FR,solar,avaConv,0.1807579661403314
d085,FR,solar,avaConv,0.22093281401323442
d086,FR,solar,avaConv,0.3342028686532932
d087,FR,solar,avaConv,0.4468045797513775
d088,FR,solar,avaConv,0.3326295372464151
d089,FR,solar,avaConv,0.32042532219094594
d090,FR,solar,avaConv,0.29391752072407135
d091,FR,solar,avaConv,0.27314895837699266
d092,FR,solar,avaConv,0.27492867689650097
d093,FR,solar,avaConv,0.297176774059326
d094,FR,solar,avaConv,0.3609445590271263
d095,FR,solar,avaConv,0.31284188289577036
d096,FR,solar,avaConv,0.3284908228019557
d097,FR,solar,avaConv,0.2952111315625131
d098,FR,solar,avaConv,0.3076600365837709
d099,FR,solar,avaConv,0.214173961215449
d100,FR,solar,avaConv,0.268055878678229
d101,FR,solar,avaConv,0.24031063548535597
d102,FR,solar,avaConv,0.2833248919226353
d103,FR,solar,avaConv,0.27031667822025807
d104,FR,solar,avaConv,0.24591670704210733
d105,FR,solar,avaConv,0.3114552303883873
d106,FR,solar,avaConv,0.3020619654578926
d107,FR,solar,avaConv,0.25247851460291243
d108,FR,solar,avaConv,0.2721324622059535
d109,FR,solar,avaConv,0.28147178361658626
d110,FR,solar,avaConv,0.2016860920215976
d111,FR,solar,avaConv,0.27479208017095247
d112,FR,solar,avaConv,0.24732878160800176
d113,FR,solar,avaConv,0.27622262105173956
d114,FR,solar,avaConv,0.3195392476075065
d115,FR,solar,avaConv,0.33664308479569005
d116,FR,solar,avaConv,0.33682224724752324
d117,FR,solar,avaConv,0.2738850584218658
d118,FR,solar,avaConv,0.3059929078264214
d119,FR,solar,avaConv,0.339889937024351
d120,FR,solar,avaConv,0.30966415308284806
d121,FR,solar,avaConv,0.2523601519221546
d122,FR,solar,avaConv,0.24626688225844515
d123,FR,solar,avaConv,0.25212220411489256
d124,FR,solar,avaConv,0.3704455845397059
d125,FR,solar,avaConv,0.361235988704397
d126,FR,solar,avaConv,0.2930721225311358
d127,FR,solar,avaConv,0.3077652961793426
d128,FR,solar,avaConv,0.25855756122631723
d129,FR,solar,avaConv,0.2934499160213389
d130,FR,solar,avaConv,0.28549597944059363
d131,FR,solar,avaConv,0.3141344907726927
d132,FR,solar,avaConv,0.3396052304127236
d133,FR,solar,avaConv,0.28689595842314203
d134,FR,solar,avaConv,0.3889615682555218
d135,FR,solar,avaConv,0.2701088846772884
d136,FR,solar,avaConv,0.30849114258849936
d137,FR,solar,avaConv,0.20077466509113426
d138,FR,solar,avaConv,0.2701809322759976
d139,FR,solar,avaConv,0.4062052512436087
d140,FR,solar,avaConv,0.377662988114761
d141,FR,solar,avaConv,0.3549029967427322
d142,FR,solar,avaConv,0.3705396589081528
d143,FR,solar,avaConv,0.3798089842587777
d144,FR,solar,avaConv,0.37197236065412703
d145,FR,solar,avaConv,0.3638476749921186
d146,FR,solar,avaConv,0.34442819568355876
d147,FR,solar,avaConv,0.30508851697535716
d148,FR,solar,avaConv,0.304582107478843
d149,FR,solar,avaConv,0.3018046785662057
d150,FR,solar,avaConv,0.32101368705112104
d151,FR,solar,avaConv,0.3220234065311554
d152,FR,solar,avaConv,0.2888205165748687
d153,FR,solar,avaConv,0.2696976715670116
d154,FR,solar,avaConv,0.2708386124938309
d155,FR,solar,avaConv,0.3005799021727271
d156,FR,solar,avaConv,0.30320574472606987
d157,FR,solar,avaConv,0.28058744626552806
d158,FR,solar,avaConv,0.2767180438647327
d159,FR,solar,avaConv,0.24773517516163956
d160,FR,solar,avaConv,0.22416332367965414
d161,FR,solar,avaConv,0.26679703726525156
d162,FR,solar,avaConv,0.2776256153107702
d163,FR,solar,avaConv,0.3123165462233418
d164,FR,solar,avaConv,0.315887346197385
d165,FR,solar,avaConv,0.2967537771458903
d166,FR,solar,avaConv,0.26135413735421276
d167,FR,solar,avaConv,0.26185057674558226
d168,FR,solar,avaConv,0.2661916373239158
d169,FR,solar,avaConv,0.2737472572004103
d170,FR,solar,avaConv,0.2718462496408973
d171,FR,solar,avaConv,0.271124609275654
d172,FR,solar,avaConv,0.2669725853767475
d173,FR,solar,avaConv,0.26115042088241625
d174,FR,solar,avaConv,0.27723865212885035
d175,FR,solar,avaConv,0.2817315842882773
d176,FR,solar,avaConv,0.276710563585782
d177,FR,solar,avaConv,0.30793907303462204
d178,FR,solar,avaConv,0.31418938551748
d179,FR,solar,avaConv,0.30601437335288006
d180,FR,solar,avaConv,0.24358707686239112
d181,FR,solar,avaConv,0.3146348163534182
d182,FR,solar,avaConv,0.31994553459080494
d183,FR,solar,avaConv,0.3225727857299213
d184,FR,solar,avaConv,0.2886982669880925
d185,FR,solar,avaConv,0.29129589586846744
d186,FR,solar,avaConv,0.3076156099415493
d187,FR,solar,avaConv,0.30445533455878065
d188,FR,solar,avaConv,0.2742825911718418
d189,FR,solar,avaConv,0.2606347400433007
d190,FR,solar,avaConv,0.34680272212069974
d191,FR,solar,avaConv,0.27852956539506274
d192,FR,solar,avaConv,0.2750537049026521
d193,FR,solar,avaConv,0.29108861219128984
d194,FR,solar,avaConv,0.23645998797595635
d195,FR,solar,avaConv,0.24765096742303822
d196,FR,solar,avaConv,0.288920503626034
d197,FR,solar,avaConv,0.2368922933048006
d198,FR,solar,avaConv,0.22493771755088393
d199,FR,solar,avaConv,0.2565788112510884
d200,FR,solar,avaConv,0.26026265162138784
d201,FR,solar,avaConv,0.21367761116928038
d202,FR,solar,avaConv,0.26364443550093913
d203,FR,solar,avaConv,0.23501591577868883
d204,FR,solar,avaConv,0.3089052398636115
d205,FR,solar,avaConv,0.31520026195293954
d206,FR,solar,avaConv,0.3153756847394308
d207,FR,solar,avaConv,0.28937784323970267
d208,FR,solar,avaConv,0.3178972257542798
d209,FR,solar,avaConv,0.2954091036359524
d210,FR,solar,avaConv,0.24124458833473233
d211,FR,solar,avaConv,0.25028524522851275
d212,FR,solar,avaConv,0.29565045511996174
d213,FR,solar,avaConv,0.31569732933051353
d214,FR,solar,avaConv,0.24743558844317481
d215,FR,solar,avaConv,0.29806312158035286
d216,FR,solar,avaConv,0.2838937825490232
d217,FR,solar,avaConv,0.3029120486667985
d218,FR,solar,avaConv,0.29490356728438744
d219,FR,solar,avaConv,0.21953694379150665
d220,FR,solar,avaConv,0.21410044763586905
d221,FR,solar,avaConv,0.2207189172397605
d222,FR,solar,avaConv,0.3035738024840999
d223,FR,solar,avaConv,0.2926779030043354
d224,FR,solar,avaConv,0.28138223751335395
d225,FR,solar,avaConv,0.3327220243227625
d226,FR,solar,avaConv,0.36375709667749384
d227,FR,solar,avaConv,0.3495285825481981
d228,FR,solar,avaConv,0.31515668743809877
d229,FR,solar,avaConv,0.30387326071657567
d230,FR,solar,avaConv,0.2991527576864747
d231,FR,solar,avaConv,0.2986402656863864
d232,FR,solar,avaConv,0.3022000488178415
d233,FR,solar,avaConv,0.288952215996691
d234,FR,solar,avaConv,0.2763699513930152
d235,FR,solar,avaConv,0.260284792673299
d236,FR,solar,avaConv,0.2534278613869106
d237,FR,solar,avaConv,0.2622177260524554
d238,FR,solar,avaConv,0.26923953068291595
d239,FR,solar,avaConv,0.2832613907813727
d240,FR,solar,avaConv,0.2571062079239243
d241,FR,solar,avaConv,0.2642014571279476
d242,FR,solar,avaConv,0.2519887099076332
d243,FR,solar,avaConv,0.23052393754712275
d244,FR,solar,avaConv,0.20097235446227635
d245,FR,solar,avaConv,0.2601436855616394
d246,FR,solar,avaConv,0.2509301600277697
d247,FR,solar,avaConv,0.22920417987511388
d248,FR,solar,avaConv,0.19822182461991325
d249,FR,solar,avaConv,0.3224777279942894
d250,FR,solar,avaConv,0.346053196876448
d251,FR,solar,avaConv,0.3046611574446777
d252,FR,solar,avaConv,0.3138410023225429
d253,FR,solar,avaConv,0.2864526965612558
d254,FR,solar,avaConv,0.33853356911324034
d255,FR,solar,avaConv,0.30138138452562996
d256,FR,solar,avaConv,0.24915368495763154
d257,FR,solar,avaConv,0.2700347548963042
d258,FR,solar,avaConv,0.33840312249435434
d259,FR,solar,avaConv,0.27945521273401835
d260,FR,solar,avaConv,0.2886696510659586
d261,FR,solar,avaConv,0.2755790194559527
d262,FR,solar,avaConv,0.2711318258751511
d263,FR,solar,avaConv,0.2301373274226454
d264,FR,solar,avaConv,0.23420701660314613
d265,FR,solar,avaConv,0.2497588524160684
d266,FR,solar,avaConv,0.25263133013834
d267,FR,solar,avaConv,0.17225926462974456
d268,FR,solar,avaConv,0.20603851622669694
d269,FR,solar,avaConv,0.1757145065893296
d270,FR,solar,avaConv,0.2812169582722944
d271,FR,solar,avaConv,0.33674127128649134
d272,FR,solar,avaConv,0.3108788810544346
d273,FR,solar,avaConv,0.33438230198138796
d274,FR,solar,avaConv,0.33754901125484876
d275,FR,solar,avaConv,0.3564137622116635
d276,FR,solar,avaConv,0.3206062972256854
d277,FR,solar,avaConv,0.24408395422487736
d278,FR,solar,avaConv,0.23273785091351734
d279,FR,solar,avaConv,0.29231965809102034
d280,FR,solar,avaConv,0.2990069787123193
d281,FR,solar,avaConv,0.2906955222140366
d282,FR,solar,avaConv,0.2681910655545403
d283,FR,solar,avaConv,0.3079326908225667
d284,FR,solar,avaConv,0.32188742210202786
d285,FR,solar,avaConv,0.32032849228871896
d286,FR,solar,avaConv,0.3160958569645103
d287,FR,solar,avaConv,0.22751516732607704
d288,FR,solar,avaConv,0.22198468044021696
d289,FR,solar,avaConv,0.3024156271739007
d290,FR,solar,avaConv,0.2733104914886864
d291,FR,solar,avaConv,0.24373902620972196
d292,FR,solar,avaConv,0.1257776131419156
d293,FR,solar,avaConv,0.1501440672435377
d294,FR,solar,avaConv,0.21719160150057884
d295,FR,solar,avaConv,0.2061284720563586
d296,FR,solar,avaConv,0.2628264593394358
d297,FR,solar,avaConv,0.24610026680680216
d298,FR,solar,avaConv,0.28807291482352276
d299,FR,solar,avaConv,0.2862400101526264
d300,FR,solar,avaConv,0.23244829182377544
d301,FR,solar,avaConv,0.32793023209544137
d302,FR,solar,avaConv,0.33700441939062414
d303,FR,solar,avaConv,0.21599405578174324
d304,FR,solar,avaConv,0.22592008775050357
d305,FR,solar,avaConv,0.2631698816977488
d306,FR,solar,avaConv,0.3064455850639969
d307,FR,solar,avaConv,0.18832376179627314
d308,FR,solar,avaConv,0.15324731999254196
d309,FR,solar,avaConv,0.1586371487211283
d310,FR,solar,avaConv,0.13209466674804107
d311,FR,solar,avaConv,0.15531092072491445
d312,FR,solar,avaConv,0.12602434076211136
d313,FR,solar,avaConv,0.13645883373665144
d314,FR,solar,avaConv,0.11367087221579131
d315,FR,solar,avaConv,0.1950918775265828
d316,FR,solar,avaConv,0.23850195833128096
d317,FR,solar,avaConv,0.11517615204615347
d318,FR,solar,avaConv,0.20817597006853517
d319,FR,solar,avaConv,0.2659585681480789
d320,FR,solar,avaConv,0.3297111031295987
d321,FR,solar,avaConv,0.29888709226928484
d322,FR,solar,avaConv,0.247059940339499
d323,FR,solar,avaConv,0.15471029216606647
d324,FR,solar,avaConv,0.08559973134280731
d325,FR,solar,avaConv,0.15470948556488665
d326,FR,solar,avaConv,0.11883856600318488
d327,FR,solar,avaConv,0.1881665570998538
d328,FR,solar,avaConv,0.1318681631401509
d329,FR,solar,avaConv,0.13993088015888122
d330,FR,solar,avaConv,0.13872095884027255
d331,FR,solar,avaConv,0.1270714995670323
d332,FR,solar,avaConv,0.07221517946887417
d333,FR,solar,avaConv,0.07217803397409647
d334,FR,solar,avaConv,0.09249728910741982
d335,FR,solar,avaConv,0.12307308492137152
d336,FR,solar,avaConv,0.09884182629141619
d337,FR,solar,avaConv,0.13642946855322408
d338,FR,solar,avaConv,0.13953045065113323
d339,FR,solar,avaConv,0.09521916122596044
d340,FR,solar,avaConv,0.0982964133600033
d341,FR,solar,avaConv,0.17538867269327776
d342,FR,solar,avaConv,0.1414185197998276
d343,FR,solar,avaConv,0.15244306229017657
d344,FR,solar,avaConv,0.09697985354991046
d345,FR,solar,avaConv,0.12773748492616102
d346,FR,solar,avaConv,0.204543467434633
d347,FR,solar,avaConv,0.21930092945860055
d348,FR,solar,avaConv,0.19679561849271346
d349,FR,solar,avaConv,0.1145556423268375
d350,FR,solar,avaConv,0.07520280578191661
d351,FR,solar,avaConv,0.06414200834115787
d352,FR,solar,avaConv,0.07487505792945605
d353,FR,solar,avaConv,0.12549075912120483
d354,FR,solar,avaConv,0.08942939671447292
d355,FR,solar,avaConv,0.08740156463940645
d356,FR,solar,avaConv,0.09026805360677294
d357,FR,solar,avaConv,0.06418515118803
d358,FR,solar,avaConv,0.0895960032886432
d359,FR,solar,avaConv,0.06848465677842415
d360,FR,solar,avaConv,0.06433653173805125
d361,FR,solar,avaConv,0.12153425579460846
